"","link","nombre","direccion","localidad","provincia","pais","telefono","google_link","coordenadas","web_oficial"
"436","http://www.alternativateatral.com.ar/espacio2851-salon-de-sociedad-italiana-de-socorros-mutuos","SALON DE SOCIEDAD ITALIANA DE SOCORROS MUTUOS","Avda 21 y calle 20","Las Parejas","Santa Fe","Argentina","03471-471253","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Avda+21+y+calle+20%2C+Las+Parejas%2C+Argentina","0","NaN"
"437","http://www.alternativateatral.com.ar/espacio5969-ringo","RINGO","SAN MARTÍN 485","María Juana","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=SAN+MART%C3%8DN+485%2C+Mar%C3%ADa+Juana%2C+Argentina","0","NaN"
"438","http://www.alternativateatral.com.ar/espacio4914-club-juventud-moderna","CLUB JUVENTUD MODERNA","--","Nuevo Torino","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=%2D%2D%2C+Nuevo+Torino%2C+Argentina","0","NaN"
"439","http://www.alternativateatral.com.ar/espacio6561-la-colmena-espacio-cultural","LA COLMENA, ESPACIO CULTURAL","Avenida San Martín 1824","Pérez","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Avenida+San+Mart%C3%ADn+1824%2C+P%C3%A9rez%2C+Argentina","0","NaN"
"440","http://www.alternativateatral.com.ar/espacio5836-anfiteatro-alfredo-williner","ANFITEATRO ALFREDO WILLINER","Av. Luis Fanti entre Av. J. M. Williner y Sacripanti","Rafaela","Santa Fe","Argentina","(03492) 453175","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+Luis+Fanti+entre+Av%2E+J%2E+M%2E+Williner+y+Sacripanti%2C+Rafaela%2C+Argentina","0","NaN"
"441","http://www.alternativateatral.com.ar/espacio3126-teatro-de-la-ciudad","TEATRO DE LA CIUDAD","Bv. Estanisláo López 643","Roldán","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Bv%2E+Estanisl%C3%A1o+L%C3%B3pez+643%2C+Rold%C3%A1n%2C+Argentina","0","NaN"
"442","http://www.alternativateatral.com.ar/espacio5385-alguito-cosas-ricas-bar","ALGUITO COSAS RICAS BAR","Av. Carrasco 4233","Rosario","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+Carrasco+4233%2C+Rosario%2C+Argentina","0","NaN"
"443","http://www.alternativateatral.com.ar/espacio2522-teatro-municipal-de-rufino","TEATRO MUNICIPAL DE RUFINO","Eva Perón 125, Rufino","Rufino","Santa Fe","Argentina","03382 - 420458","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Eva+Per%C3%B3n+125%2C+Rufino%2C+Rufino%2C+Argentina","0","NaN"
"444","http://www.alternativateatral.com.ar/espacio7353-centro-municipal-de-actividades-culturales","CENTRO MUNICIPAL DE ACTIVIDADES CULTURALES","Emilio Wüthrich 27","San Carlos Centro","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Emilio+W%C3%BCthrich+27%2C+San+Carlos+Centro%2C+Argentina","0","NaN"
"445","http://www.alternativateatral.com.ar/espacio2037-el-galpon-espacio-de-cultura","EL GALPÓN ESPACIO DE CULTURA","eva peron 1932","San Jorge","Santa Fe","Argentina","03406-442024","https://maps.google.com/maps?f=q&hl=es&geocode=&q=eva+peron+1932%2C+San+Jorge%2C+Argentina","0","NaN"
"446","http://www.alternativateatral.com.ar/espacio6102-la-casa-cafe-cultural","LA CASA CAFÉ CULTURAL","General López 2257","San Lorenzo","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=General+L%C3%B3pez+2257%2C+San+Lorenzo%2C+Argentina","0","NaN"
"447","http://www.alternativateatral.com.ar/espacio2091-arte-fenix","ARTE FÉNIX","1° de Mayo 1030","Santa Fe","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=1%C2%B0+de+Mayo+1030%2C+Santa+Fe%2C+Argentina","0","NaN"
"448","http://www.alternativateatral.com.ar/espacio4033-centro-cultural-municipal-12-de-septiembre","CENTRO CULTURAL MUNICIPAL 12 DE SEPTIEMBRE","25 de Mayo 1940","Santo Tomé","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=25+de+Mayo+1940%2C+Santo+Tom%C3%A9%2C+Argentina","0","NaN"
"449","http://www.alternativateatral.com.ar/espacio3797-cine-teatro-estrada-de-suardi","CINE TEATRO ESTRADA DE SUARDI","C. Ripomonti 343","Suardi","Santa Fe","Argentina","03562 477112","https://maps.google.com/maps?f=q&hl=es&geocode=&q=C%2E+Ripomonti+343%2C+Suardi%2C+Argentina","0","NaN"
"450","http://www.alternativateatral.com.ar/espacio4365-c-c-artistica-amigos-del-arte","C. C. ARTÍSTICA AMIGOS DEL ARTE","-","Sunchales","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=%2D%2C+Sunchales%2C+Argentina","0","NaN"
"451","http://www.alternativateatral.com.ar/espacio3147-auditorio-julio-gutierrez-martin","AUDITORIO JULIO GUTIÉRREZ MARTÍN","Av. José Roberti 350","Teodelina","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+Jos%C3%A9+Roberti+350%2C+Teodelina%2C+Argentina","0","NaN"
"452","http://www.alternativateatral.com.ar/espacio5017-salon-parroquial-ntra-sra-de-la-merced-timbues","SALÓN PARROQUIAL NTRA SRA. DE LA MERCED - TIMBUES","Mitre 446","Timbúes","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Mitre+446%2C+Timb%C3%BAes%2C+Argentina","0","NaN"
"453","http://www.alternativateatral.com.ar/espacio7364-biblioteca-alberdi","BIBLIOTECA ALBERDI","Mitre N° 855","Venado Tuerto","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Mitre+N%C2%B0+855%2C+Venado+Tuerto%2C+Argentina","0","NaN"
"454","http://www.alternativateatral.com.ar/espacio3125-teatro-san-martin","TEATRO SAN MARTIN","San Martín 1271","Villa Constitución","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=San+Mart%C3%ADn+1271%2C+Villa+Constituci%C3%B3n%2C+Argentina","0","NaN"
"455","http://www.alternativateatral.com.ar/espacio4743-club-social-sirio-libanes","CLUB SOCIAL SIRIO LIBANÉS","Av. Besares 160","La Banda","Santiago del Estero","Argentina","427- 2264","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+Besares+160%2C+La+Banda%2C+Argentina","0","NaN"
"456","http://www.alternativateatral.com.ar/espacio4228-auditorio-del-centro-cultural-del-bicentenario","AUDITORIO DEL CENTRO CULTURAL DEL BICENTENARIO","Libertad 439","Santiago del Estero","Santiago del Estero","Argentina","0385 - 422 4858","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Libertad+439%2C+Santiago+del+Estero%2C+Argentina","0","NaN"
"457","http://www.alternativateatral.com.ar/espacio1410-teatro-de-la-ciudad","TEATRO DE LA CIUDAD","Bolívar 15","Termas De Rio Hondo","Santiago del Estero","Argentina","03858-421939","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Bol%C3%ADvar+15%2C+Termas+De+Rio+Hondo%2C+Argentina","0","NaN"
"458","http://www.alternativateatral.com.ar/espacio2104-casa-de-la-cultura-de-rio-grande","CASA DE LA CULTURA DE RÍO GRANDE","Sebastián Elcano 203","Rio Grande","Tierra del Fuego","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Sebasti%C3%A1n+Elcano+203%2C+Rio+Grande%2C+Argentina","0","NaN"
"459","http://www.alternativateatral.com.ar/espacio4783-centro-cultural-esther-fadul","CENTRO CULTURAL ESTHER FADUL","2 de Abril 1577","Ushuaia","Tierra del Fuego","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=2+de+Abril+1577%2C+Ushuaia%2C+Argentina","0","NaN"
"460","http://www.alternativateatral.com.ar/espacio2130-centro-cultural-ricardo-rojas-de-la-univ-nacional-de-tucuman","CENTRO CULTURAL RICARDO ROJAS DE LA UNIV. NACIONAL DE TUCUMÁN","Alberdi 1021","Aguilares","Tucumán","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Alberdi+1021%2C+Aguilares%2C+Argentina","0","NaN"
"461","http://www.alternativateatral.com.ar/espacio1575-centro-cultural-ross","CENTRO CULTURAL ROSS","Laprida 135","Altos","Tucumán","Argentina","497-7973  - 154-199-831 - 154-019-587","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Laprida+135%2C+Altos%2C+Argentina","0","NaN"
"462","http://www.alternativateatral.com.ar/espacio2122-plaza-haimes","PLAZA HAIMES","Sin direccion","Concepcion","Tucumán","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Sin+direccion%2C+Concepcion%2C+Argentina","0","NaN"
"463","http://www.alternativateatral.com.ar/espacio2121-casa-de-la-cultura-de-famailla","CASA DE LA CULTURA DE FAMAILLÁ","Avenida Mitre y Saavedra","Famaillá","Tucumán","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Avenida+Mitre+y+Saavedra%2C+Famaill%C3%A1%2C+Argentina","0","NaN"
"464","http://www.alternativateatral.com.ar/espacio2627-la-red","LA RED","9 de Julio 15","Lules","Tucumán","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=9+de+Julio+15%2C+Lules%2C+Argentina","0","NaN"
"465","http://www.alternativateatral.com.ar/espacio1328-asociacion-casa-libanesa","ASOCIACION CASA LIBANESA","Chacabuco 54","San Miguel de Tucumán","Tucumán","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Chacabuco+54%2C+San+Miguel+de+Tucum%C3%A1n%2C+Argentina","0","NaN"
"466","http://www.alternativateatral.com.ar/espacio2129-casa-de-la-cultura-angel-leiva","CASA DE LA CULTURA ÁNGEL LEIVA","Belgrano esq. Mitre","Simoca","Tucumán","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Belgrano+esq%2E+Mitre%2C+Simoca%2C+Argentina","0","NaN"
"467","http://www.alternativateatral.com.ar/espacio4869-estancia-los-cuartos","ESTANCIA LOS CUARTOS","Miguel Critto s/n","Tafí del valle","Tucumán","Argentina","54 381 155874230","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Miguel+Critto+s%2Fn%2C+Taf%C3%AD+del+valle%2C+Argentina","0","NaN"
"468","http://www.alternativateatral.com.ar/espacio4377-casa-del-bicentenario","CASA DEL BICENTENARIO","Avenida Alem al 700","Tafí Viejo","Tucumán","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Avenida+Alem+al+700%2C+Taf%C3%AD+Viejo%2C+Argentina","0","NaN"
